"gene","Subject 1 - CSU v3","Subject 1 - CSU v6","Subject 2 - CSU v3","Subject 2 - CSU v6","Subject 3 - CSU v3","Subject 3 - CSU v6","Subject 4 - CSU v3","Subject 4 - CSU v6","Subject 1 - non-CSU","Subject 2 - non-CSU","Subject 3 - non-CSU","Subject 4 - non-CSU","Subject 5 - non CSU","Subject 6 - non CSU","Subject 5 - CSU v3","Subject 5 - CSU v6","Subject 6 - CSU v3","Subject 6 - CSU v6","Subject 7 - CSU v3","Subject 7 - CSU v6","Subject 8 - CSU v3"
"ENSG00000108423",8.338284,7.975833,8.493992,8.479915,7.382643,7.485919,7.172395,7.945171,8.096871,8.328747,7.294761,7.083648,8.910411,8.620962,7.97907,8.703595,8.344077,8.506681,8.327512,8.510133,8.355407
"ENSG00000108433",9.657076,9.017341,8.87212,9.461555,8.181749,8.7763,8.767738,8.856091,8.852714,8.456259,8.563539,9.36686,8.542961,8.744848,8.309269,8.397384,8.164593,7.781866,8.102626,8.24125,8.156568
"ENSG00000108439",4.3786,5.004368,4.328773,4.365793,4.591941,4.272333,4.637759,4.547543,4.728412,4.350101,4.486432,4.099348,5.417114,5.459836,5.544683,5.603006,5.464544,5.472802,5.146097,5.348138,5.43338
"ENSG00000108443",8.249884,7.60461,7.83652,8.101902,7.42457,8.135269,7.524134,7.969174,7.413981,8.140183,7.164164,7.655902,9.963226,10.0094,9.913119,9.484493,9.695397,9.361222,9.631886,9.424748,9.9893
"ENSG00000108465",7.490664,8.201838,7.580696,7.711075,8.195288,7.591566,6.615623,7.056035,7.807069,7.587278,7.339267,6.670185,8.055458,8.836908,8.748404,8.918195,8.420939,8.452464,8.654064,8.400305,8.208055
"ENSG00000108468",8.513518,8.119097,8.088338,8.555538,8.036143,8.279181,8.656436,8.43242,8.476005,8.189427,8.30274,7.77195,8.024668,8.213864,8.079385,8.206171,8.27054,7.988849,8.300287,8.090501,7.817782
"ENSG00000108469",6.520928,6.032348,6.394161,6.267209,6.244669,6.079273,6.925097,6.048238,6.808573,6.21344,6.766742,6.232973,7.127185,7.133564,7.542178,6.994729,7.010813,7.07507,7.504303,7.403337,6.69902
"ENSG00000108474",6.343084,6.866746,6.010893,6.339929,6.849805,5.048608,5.836249,6.303805,5.782434,6.215314,5.571136,5.86895,8.214544,7.484022,7.582934,7.602817,7.384319,7.094769,7.083701,6.81011,7.156961
"ENSG00000108479",9.168995,9.154643,8.629434,8.668114,9.175732,9.14097,9.489152,8.913195,8.828894,9.097438,8.597355,8.963414,9.625434,9.362617,8.950242,9.191285,8.865482,9.755711,9.745541,9.552516,9.447071
"ENSG00000108506",8.349715,8.757975,8.451818,8.265541,7.046683,6.731124,8.029816,8.070912,7.923751,7.117238,7.290683,8.033554,8.952752,8.473491,8.580266,8.733292,8.568705,8.712309,7.970542,7.830735,7.771348
"ENSG00000108509",11.1638,11.78681,11.38373,11.5278,11.42263,11.60805,11.31114,11.2808,11.94902,11.44749,11.68306,11.46811,10.67155,10.79081,10.54498,10.65003,10.47516,10.48355,10.48722,10.54582,10.74481
"ENSG00000108510",15.57214,15.43082,15.72381,15.59955,15.18329,15.3312,15.41526,15.2359,15.14019,15.72862,14.85145,15.03861,15.97934,16.00712,15.78342,15.97532,15.88699,15.92472,15.97008,16.08508,16.04033
"ENSG00000108511",4.993772,4.82235,4.55482,5.315568,4.816297,4.925475,4.681791,5.091455,4.875659,4.91766,4.852301,4.910913,6.005168,6.151822,6.050331,6.076624,5.954654,5.823708,6.050331,6.381599,6.50102
"ENSG00000108518",16.42522,16.6445,16.57457,16.38457,16.54629,16.31124,16.95617,16.60145,16.58286,16.28777,16.71164,16.64929,15.74024,15.82629,15.72523,15.64871,15.87886,15.65127,15.77926,15.55708,15.6921
"ENSG00000108523",7.965829,8.19619,7.861759,7.792647,7.758451,6.87311,7.537842,7.779054,8.255695,7.52453,8.017311,8.199842,7.489361,8.011174,7.684277,7.702356,8.127421,7.646356,7.693244,7.588037,7.660855
"ENSG00000108551",5.341768,5.205508,5.38136,5.065424,5.183464,5.46844,5.488674,5.388331,5.560205,5.515663,5.690755,5.167296,5.952057,5.970041,6.028573,6.099926,6.183706,6.162685,6.103789,6.050613,5.910342
"ENSG00000108557",6.653992,6.902563,6.159441,6.612638,6.555565,6.215503,6.746296,6.664985,7.353084,6.497817,6.651225,7.090448,7.691762,7.94704,7.92306,7.755427,7.809342,7.636798,7.696901,7.538512,7.515279
"ENSG00000108559",9.486379,9.538741,9.426188,10.18999,9.936504,9.552253,9.273788,9.46658,8.440186,9.228768,9.41159,8.401573,10.34607,10.01051,9.940208,10.12972,9.854853,9.465961,9.941078,9.870182,9.841328
"ENSG00000108561",8.692961,8.749516,8.027452,8.396972,8.092849,8.119807,8.548667,8.621529,8.249971,8.587858,8.487415,8.644692,8.880642,7.994268,8.2232,8.640251,8.418255,8.272889,8.614138,8.277936,8.134716
"ENSG00000108578",5.926918,5.956174,6.014293,5.925036,5.76422,6.286481,5.894689,5.336317,5.680276,5.680399,6.141273,5.609186,6.414918,6.338503,6.608727,6.511582,6.774428,6.406359,6.587075,6.688239,6.901997
"ENSG00000108582",6.647167,7.065691,7.197646,7.309107,6.683855,6.767234,6.943505,6.56661,6.959514,7.347088,7.01064,6.892997,8.104843,8.467607,8.190569,8.107279,8.161061,8.204807,8.220401,8.038586,7.807205
"ENSG00000108587",12.46027,12.14795,12.44658,12.09186,12.27942,12.79611,12.34995,12.15714,11.71579,12.81659,11.9265,11.46845,12.38726,12.4909,12.1012,12.30039,12.27895,12.54783,11.87564,12.04967,12.43849
"ENSG00000108588",9.35693,9.478311,9.801736,9.979495,9.80523,9.337862,9.900932,9.189509,9.205716,9.779857,9.385772,9.218224,10.39036,10.25282,10.45924,10.19265,9.771701,9.820219,10.30211,10.25681,10.33258
"ENSG00000108590",12.36784,12.23112,12.12103,12.11836,12.07316,11.65267,12.75298,12.3085,12.91312,12.35648,12.69333,12.45657,11.80666,10.99402,11.18704,11.77027,10.78625,11.21242,11.33978,11.31909,11.17678
"ENSG00000108591",5.843797,5.763115,5.425925,5.522518,5.342626,5.869691,5.493363,5.414782,5.898416,5.878834,5.484336,5.504992,6.338786,5.962361,6.472495,6.685236,6.571443,6.326385,6.490502,6.554585,6.33861
"ENSG00000108602",4.928296,4.648385,4.741198,4.515506,4.258699,4.349637,4.900022,4.807159,4.492601,4.45369,4.697279,4.760407,5.577803,5.938222,6.217936,6.705513,5.946652,6.077244,6.220359,6.29069,6.168288
"ENSG00000108604",11.21174,11.57981,11.53604,11.29085,11.58266,11.64454,10.95768,11.61328,11.7822,11.68931,11.84176,11.88526,12.30541,12.1743,12.32094,12.51826,12.31213,11.98563,12.36028,12.17241,12.33004
"ENSG00000108622",10.52733,10.30113,10.66881,10.53151,10.93324,10.67244,10.56535,10.46767,10.54845,10.84211,11.1227,10.58535,10.33756,11.00128,10.00128,10.24712,11.1527,10.62785,10.26509,10.29697,10.50276
"ENSG00000108639",13.98169,14.0478,14.04692,13.77465,13.92346,13.85415,13.84099,14.12782,14.29099,13.66791,14.28279,14.54768,13.81887,12.9476,12.89055,12.98893,12.56612,12.20549,12.57176,12.53188,12.49268
"ENSG00000108641",4.726436,4.670408,5.182959,5.129984,4.799138,5.414882,4.841156,5.436665,4.495904,4.821308,4.4959,4.870611,5.92432,6.042571,5.680202,5.584687,5.954789,6.142144,6.035905,5.739218,6.212777
"ENSG00000108669",13.18975,12.88392,13.30811,13.33243,13.56601,13.18417,12.85682,13.19807,12.92735,13.34796,12.93905,13.17159,13.44944,13.99902,13.76984,13.75077,13.80057,13.55311,13.89039,13.88261,14.09168
"ENSG00000108671",7.713142,7.523683,7.266819,6.726518,7.740143,6.592875,7.232067,6.771469,6.560708,7.738206,6.811179,6.713092,8.060081,7.761166,8.14612,8.160233,7.752058,7.330366,7.922936,7.97061,7.561056
"ENSG00000108679",7.994723,7.828003,8.191529,8.02022,7.478089,8.881994,8.489943,8.529285,8.335785,8.193761,8.246924,8.006934,8.966616,8.638215,8.418903,8.889408,8.726006,9.220666,8.75487,8.874929,9.504045
"ENSG00000108733",7.178583,7.077132,7.278221,7.106957,7.082917,8.029289,7.727585,7.297375,7.46754,7.667944,7.837184,8.094867,7.970129,7.525902,7.608521,7.493069,7.581985,7.325036,7.598491,7.492748,7.515079
"ENSG00000108759",4.907775,5.162811,5.242006,5.162312,5.03569,5.147779,5.572749,5.5283,5.144199,5.047477,5.21563,5.219557,6.23023,6.406736,6.495035,6.466769,6.561146,6.460334,6.8982,6.728712,6.576212
"ENSG00000108774",12.44799,12.52584,12.53165,12.67541,12.4402,12.5209,12.22452,12.71599,13.22561,12.70925,12.94519,12.87043,11.52496,11.42001,11.83688,11.75806,11.73872,11.47831,11.59494,11.34404,11.42692
"ENSG00000108784",5.712252,5.594567,6.126325,5.612267,6.307055,5.729441,5.883908,6.189156,5.888409,5.739266,6.15295,5.941968,7.499959,7.179894,7.635136,7.452117,7.11665,7.294284,7.396851,7.560365,7.177082
"ENSG00000108788",8.21551,8.894159,8.789904,8.624489,8.84554,8.230042,8.333016,8.236148,8.455188,8.405006,8.73575,8.523188,8.54233,8.742258,8.560841,8.842648,8.60928,8.122154,8.795908,8.567927,8.311766
"ENSG00000108797",4.085884,4.322688,4.309171,4.206402,3.957969,3.817582,4.290664,3.954695,3.393971,3.782626,4.084335,4.364921,4.898143,4.379744,4.733828,4.830345,5.075731,5.194112,5.460456,5.654757,4.955942
"ENSG00000108798",5.583078,5.738398,6.063942,6.247263,5.653573,5.691818,5.552267,5.890517,5.593807,6.029737,5.806635,5.93594,6.128345,6.466021,6.493816,6.358916,6.333899,6.698407,6.280297,6.751628,6.345748
"ENSG00000108799",11.81467,11.77272,12.40641,12.39917,12.01636,12.24303,12.93169,12.32074,12.05716,12.54494,12.38726,11.96484,12.59434,12.65733,12.66071,12.88603,12.91124,12.86199,13.05102,12.86026,13.11753
"ENSG00000108813",5.43799,5.198826,5.241295,5.333403,5.227682,5.5532,4.982411,5.044618,5.322624,5.101152,5.566122,5.140205,5.434415,5.214689,5.585342,5.327815,4.86632,5.598219,5.54376,5.504326,5.488833
"ENSG00000108819",10.57669,10.59807,11.22427,11.15678,11.22936,10.52226,10.1207,10.6214,10.36672,10.90147,10.92424,10.50781,10.38215,11.0362,10.91502,10.90685,10.94787,10.23394,11.24667,10.9527,10.82252
"ENSG00000108821",5.370086,4.821269,5.374728,5.176864,5.635044,5.769484,5.503829,5.024182,5.313138,5.021198,5.421245,5.436574,5.199833,5.704709,5.797949,5.546774,5.51983,5.629537,5.551048,5.249951,5.219573
"ENSG00000108825",7.071921,7.135229,6.194936,6.197788,6.061224,6.153896,5.881123,6.834682,5.820303,6.608788,6.287244,6.552967,7.329955,7.073753,7.161653,6.803919,6.784081,7.316409,7.158654,7.247437,6.967266
"ENSG00000108826",11.24303,11.22568,10.9515,10.87571,10.27138,9.306243,11.33542,10.6939,10.71389,11.00094,10.2812,11.01782,10.43202,10.14944,10.21419,10.37718,10.40153,9.89583,10.31379,10.03141,8.983912
"ENSG00000108828",10.61983,10.66648,10.09577,10.00398,10.4888,9.587958,10.38782,10.65239,10.36576,9.139051,10.05992,10.80179,10.19538,10.29611,10.31918,10.04044,9.536838,9.702646,9.752356,9.419927,10.09062
"ENSG00000108829",9.205567,9.654071,9.736508,9.569844,9.486025,9.057175,9.60057,9.965435,9.738131,9.600376,9.636927,9.635799,9.963045,10.09113,10.33968,10.17663,10.08023,9.565862,10.16154,9.980076,9.921128
"ENSG00000108830",4.445296,4.330533,4.480701,4.513423,4.461617,4.47202,4.634254,4.575985,4.202053,4.662492,4.397564,4.369301,5.599615,5.512726,5.581137,5.609179,5.407911,5.760443,5.573093,5.626967,5.829152
"ENSG00000108839",5.382348,5.258817,4.925612,4.758114,4.857328,4.76185,5.20718,4.969019,5.059106,4.366025,5.350758,5.620759,5.519012,5.549324,5.914666,5.636882,5.64674,5.557144,5.571225,5.836288,5.986878
"ENSG00000108840",8.651298,8.638,8.762349,8.727315,9.378151,8.903975,8.166515,8.330936,9.207609,8.69305,9.200021,8.880288,9.38956,10.42417,10.20658,10.24649,10.10071,9.90679,10.5679,10.19737,10.491
"ENSG00000108848",14.51426,13.94399,14.01661,14.2415,14.22067,13.8461,14.80471,13.93704,13.79876,14.00317,13.70593,13.49285,14.109,13.87675,13.94412,14.01516,13.68239,13.67021,14.01666,13.9028,14.14294
"ENSG00000108849",4.896563,4.85969,4.978413,4.572154,4.94342,5.195452,5.070841,4.68268,4.918905,4.884095,5.00154,4.685052,5.053413,5.478874,5.628422,5.609569,5.400986,5.796938,5.355948,5.513769,5.487329
"ENSG00000108854",7.209814,6.997681,7.872919,7.568462,7.879288,7.310528,7.950163,8.026216,7.192223,7.025137,7.282563,7.14852,8.223961,8.344028,8.453896,8.397074,8.278245,7.609047,8.498391,8.235061,8.628853
"ENSG00000108861",8.642038,8.538294,8.404545,8.399446,8.802799,8.358507,8.38654,8.366843,8.834538,8.829934,8.850429,9.220454,8.963112,9.385447,8.667603,8.504668,8.75748,8.026981,8.254335,8.667817,8.356535
"ENSG00000108878",3.272692,3.442091,3.402593,3.356892,3.426893,3.973609,3.43978,3.425896,2.971419,3.502137,3.471314,3.68664,3.861738,3.849743,3.861738,3.891021,3.652261,4.026103,3.895768,3.806123,3.946019
"ENSG00000108883",10.66634,11.03455,10.36625,10.52577,10.32297,10.3283,10.20837,10.1657,10.13596,10.2288,10.11751,10.44308,11.24842,11.40053,11.02644,11.02181,11.21673,10.92355,11.10926,10.93429,11.04622
"ENSG00000108924",5.129159,5.160416,5.38747,4.902202,5.473668,6.089929,5.310296,5.452074,5.511094,5.465082,5.653531,5.401518,6.403145,6.351259,6.479543,6.207442,6.112811,7.053756,6.419987,6.157703,6.095279
"ENSG00000108932",6.353463,6.360357,6.237096,5.560263,6.095058,6.111196,6.24267,5.78959,6.215541,6.466945,6.008869,6.617849,6.174338,5.763813,6.219487,6.21323,6.294183,6.110185,5.981515,6.203393,6.192215
