"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0050867","positive regulation of cell activation","37/1138","406/25730",0.0911330049261084,2.06050282666851,4.63334196095893,2.90016489445467e-05,0.0005749987303949,0.000437991139174445,"Mif/Il33/Anxa1/Adam8/Vtcn1/Cd276/Mdk/Sox4/Cd38/Ephb2/Pla2g4a/Myb/Sh3kbp1/Nsd2/Actl6a/Thy1/Cd24a/Il1rl2/Tfrc/Tnf/Efnb2/Bcl6/Ctsc/Sox15/Lgals9/Ulbp1/Ikzf1/Exosc6/Il1a/Nod2/Cd1d1/Syk/Irgm1/Cd74/Il4ra/H2-Aa/Blm",37
"GO:0030216","keratinocyte differentiation","22/1138","187/25730",0.117647058823529,2.65998139150212,4.90087618400549,2.94659005607786e-05,0.000582006923106507,0.000443329457586388,"Krt6a/Krt4/Ivl/Anxa1/Reg3g/Bcl11b/Mafb/Krt6b/Cers3/Msx2/Krt75/Sfn/Ezh2/Krt16/Ptgs2/Gm5478/Csta1/Il1a/Krt78/Sprr1a/Krt1/Krt36",22
"GO:0051962","positive regulation of nervous system development","36/1138","392/25730",0.0918367346938776,2.07641404540727,4.61978626135131,3.14557007118272e-05,0.000618982215505394,0.000471494477060387,"Fn1/Tenm4/Il33/Slitrk6/Aspm/Ptn/Grip1/Mdk/Camk2b/Cip2a/Ephb2/Thbs2/Ntrk2/Trp73/Myb/Caprin1/Crabp2/Kalrn/Tspo/Lpar3/Lrp8/Id4/Tlr2/Epha4/Lif/Hif1a/Sema4d/Lyn/Tnf/E2f1/Dbn1/Sgk1/Xrcc2/Wdr62/Neurl1a/Aspa",36
"GO:1902423","regulation of attachment of mitotic spindle microtubules to kinetochore","5/1138","10/25730",0.5,11.304920913884,7.01124010994367,3.50944984060054e-05,0.000684490617886185,0.000521393891211363,"Aurkb/Incenp/Birc5/Cdca8/Cdk1",5
"GO:0030330","DNA damage response, signal transduction by p53 class mediator","13/1138","78/25730",0.166666666666667,3.76830697129467,5.26728225816632,3.51755741966635e-05,0.000684490617886185,0.000521393891211363,"Mif/Pla2r1/Sox4/Foxm1/Cd44/E2f7/Pmaip1/Chek2/Psmd10/Bcl3/Muc1/Eef1e1/Cd74",13
"GO:0045109","intermediate filament organization","13/1138","78/25730",0.166666666666667,3.76830697129467,5.26728225816632,3.51755741966635e-05,0.000684490617886185,0.000521393891211363,"Krt19/Krt13/Krt6a/Krt4/Krt15/Krt6b/Krt75/Krt32/Krt16/Gm5478/Krt78/Krt1/Krt36",13
"GO:2000779","regulation of double-strand break repair","19/1138","150/25730",0.126666666666667,2.86391329818395,4.92500556690138,3.64706428767355e-05,0.000707072906547485,0.000538595394124484,"Chek1/Foxm1/Plk1/Fh1/Parpbp/H2ax/Nsd2/Actl6a/Mrgbp/C1qbp/Rad51ap1/Timeless/Skp2/Wrap53/Rad51/Cgas/Blm/Fignl1/Radx",19
"GO:0072332","intrinsic apoptotic signaling pathway by p53 class mediator","14/1138","90/25730",0.155555555555556,3.51708650654169,5.14571874998994,3.95652991321885e-05,0.000764250300148965,0.00058214886726231,"Mif/Cd44/Trp73/Nupr1/Pmaip1/Chek2/Knl1/E2f1/Ddit4/Bcl3/Bok/Muc1/E2f2/Cd74",14
"GO:0002696","positive regulation of leukocyte activation","35/1138","381/25730",0.0918635170603675,2.07701959047738,4.55607992996235,4.00453126092582e-05,0.000770688910069752,0.000587053319993829,"Mif/Il33/Anxa1/Adam8/Vtcn1/Cd276/Mdk/Sox4/Cd38/Ephb2/Pla2g4a/Sh3kbp1/Nsd2/Actl6a/Thy1/Cd24a/Il1rl2/Tfrc/Tnf/Efnb2/Bcl6/Ctsc/Lgals9/Ulbp1/Ikzf1/Exosc6/Il1a/Nod2/Cd1d1/Syk/Irgm1/Cd74/Il4ra/H2-Aa/Blm",35
"GO:0007131","reciprocal meiotic recombination","11/1138","58/25730",0.189655172413793,4.28807345009393,5.39276275339253,4.06154149716665e-05,0.000775975964585948,0.000591080603721631,"Brip1/Top2a/Trip13/Chtf18/Rad51ap1/Ankle1/Ccnb1ip1/Cenps/Rad51/Fancd2/Rad54b",11
"GO:0140527","reciprocal homologous recombination","11/1138","58/25730",0.189655172413793,4.28807345009393,5.39276275339253,4.06154149716665e-05,0.000775975964585948,0.000591080603721631,"Brip1/Top2a/Trip13/Chtf18/Rad51ap1/Ankle1/Ccnb1ip1/Cenps/Rad51/Fancd2/Rad54b",11
"GO:0008637","apoptotic mitochondrial changes","17/1138","126/25730",0.134920634920635,3.05053421485759,4.96345447626633,4.11500150675604e-05,0.00078051328218398,0.0005945367937939,"Eya2/Cck/Ckmt1/Map3k1/Fam162a/Bak1/Ggct/Trp73/Pmaip1/Gclm/Sfn/Cd24a/Slc35f6/Psmd10/Plaur/Tnfsf10/Bok",17
"GO:0015908","fatty acid transport","17/1138","126/25730",0.134920634920635,3.05053421485759,4.96345447626633,4.11500150675604e-05,0.00078051328218398,0.0005945367937939,"Mif/Anxa1/Slc27a3/Pla2r1/Abcd3/Pla2g4a/Got2/Crabp2/Slc2a1/Slco3a1/Lyn/Ptgs2/Il1a/Tnfrsf11a/Syk/Fabp5/Pla2g4f",17
